4.90529, 5.09956, 3.64254, 3.64254, 5.87664, 3.93395, 4.46819, 3.25401, 3.64254, 3.78825
11.7533, 4.71102, 5.051, 6.16804, 7.28509, 6.07091, 7.04225, 1.94269, 5.00243, 4.71102
12.7246, 9.95629, 6.31374, 4.66246, 4.95386, 2.76833, 1.94269, 5.39097, 2.9626, 4.07965
5.92521, 10.5391, 5.6338, 2.42836, 6.21661, 3.73968, 8.74211, 5.6338, 5.82807, 3.35114
7.8679, 5.53667, 4.80816, 3.49684, 5.53667, 2.6712, 5.87664, 2.42836, 5.43953, 3.69111
