4.22535, 3.20544, 3.44828, 7.13939, 8.49927, 4.85673, 9.13065, 6.41088, 9.81059, 4.75959, 6.79942, 8.1593, 5.39097, 8.69354, 5.87664, 5.39097, 5.82807
7.13939, 3.54541, 7.81933, 5.00243, 6.79942, 5.051, 7.47936, 7.77076, 8.69354, 3.39971, 6.94512, 4.27392, 6.55658, 3.93395, 7.57649, 5.43953, 6.94512
5.6338, 8.06217, 7.62506, 7.57649, 5.24526, 3.88538, 6.07091, 8.1593, 7.47936, 5.00243, 4.95386, 4.41962, 5.6338, 6.70228, 5.82807, 2.91404, 9.37348
4.75959, 8.88781, 6.65372, 9.22778, 4.85673, 5.051, 4.71102, 5.82807, 4.61389, 7.23652, 4.41962, 3.59398, 3.49684, 8.11073, 8.54784, 8.20787, 5.3424
5.92521, 5.7795, 7.04225, 9.47062, 6.84798, 7.23652, 6.75085, 4.95386, 8.20787, 6.36231, 9.32491, 5.00243, 10.9762, 4.17678, 6.65372, 6.60515, 7.47936
