9.95629, 7.77076, 7.13939, 6.07091, 7.52793, 6.75085, 4.41962, 8.1593, 5.6338, 4.71102, 3.88538, 6.89655, 4.61389, 10.2477, 4.66246, 7.23652, 4.66246
9.42205, 8.83924, 7.96503, 8.49927, 3.98252, 5.97377, 11.7047, 6.36231, 5.4881, 4.32249, 5.82807, 4.90529, 4.56532, 6.41088, 5.00243, 3.05974, 7.38222
7.28509, 5.58524, 6.84798, 6.50801, 6.31374, 8.4507, 10.0049, 2.28266, 7.18796, 8.1593, 8.11073, 7.28509, 7.23652, 9.76202, 5.82807, 7.09082, 8.11073
9.76202, 8.98494, 5.97377, 5.39097, 10.4905, 7.77076, 8.20787, 8.06217, 9.56775, 5.3424, 6.26518, 5.09956, 8.305, 10.0534, 4.03108, 9.17921, 6.41088
6.16804, 6.36231, 9.51918, 9.71345, 5.43953, 6.26518, 4.37105, 9.13065, 3.49684, 5.58524, 8.83924, 5.24526, 4.71102, 5.6338, 5.4881, 8.25644, 5.39097
